SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND,Historical_Avg_Rainfall,Rainfall_Anomaly,Rainfall_Anomaly_Percent
East Uttar Pradesh,1924,11.5,7.3,1.0,0.2,2.2,42.1,500.9,239.9,266.3,29.2,11.1,8.3,1119.9,18.8,3.4,1049.2,48.6,975.8649572649572,144.0350427350429,14.759731012242499
East Uttar Pradesh,1925,5.2,0.0,0.4,16.7,20.9,140.8,443.9,236.3,233.1,6.0,10.9,0.0,1114.1,5.2,37.9,1054.1,16.9,975.8649572649572,138.23504273504273,14.16538648159599
East Uttar Pradesh,1926,11.3,2.5,44.6,14.0,19.0,18.7,365.5,259.8,225.2,26.8,0.5,1.5,989.5,13.8,77.6,869.3,28.8,975.8649572649572,13.635042735042816,1.397226392190325
East Uttar Pradesh,1927,6.4,21.3,15.5,1.6,29.7,67.8,280.5,306.3,151.8,73.4,72.9,3.9,1031.2,27.7,46.9,806.4,150.2,975.8649572649572,55.33504273504286,5.670358621148729
East Uttar Pradesh,1928,24.9,84.3,0.7,12.7,11.7,118.4,290.8,112.1,65.2,68.6,0.3,15.1,804.8,109.2,25.1,586.5,84.0,975.8649572649572,-171.06495726495723,-17.52957271305228
East Uttar Pradesh,1929,42.4,1.4,13.0,1.7,6.6,163.7,286.7,354.6,48.5,53.3,0.0,43.0,1014.8,43.8,21.2,853.5,96.3,975.8649572649572,38.93504273504277,3.989798224148294
East Uttar Pradesh,1930,11.3,16.8,5.2,3.5,6.1,54.2,367.0,265.0,284.8,38.6,3.5,13.4,1069.5,28.1,14.8,971.1,55.6,975.8649572649572,93.63504273504282,9.595081987314353
East Uttar Pradesh,1931,0.5,27.4,1.8,0.2,8.6,36.8,297.0,240.2,332.0,102.3,0.2,0.1,1047.1,27.9,10.6,905.9,102.7,975.8649572649572,71.23504273504273,7.299682420679616
East Uttar Pradesh,1932,0.0,5.5,2.2,1.4,7.6,89.4,170.1,287.4,125.7,16.8,29.5,2.9,738.5,5.5,11.2,672.6,49.2,975.8649572649572,-237.36495726495718,-24.323545537511315
East Uttar Pradesh,1933,14.8,18.5,2.9,37.0,46.8,128.0,223.7,247.3,158.1,100.5,0.0,0.0,977.5,33.3,86.6,757.1,100.5,975.8649572649572,1.6350427350428163,0.16754805292172056
East Uttar Pradesh,1934,33.7,1.6,12.5,1.0,1.5,148.7,360.7,257.3,236.4,9.5,1.5,3.9,1068.4,35.3,15.0,1003.1,14.9,975.8649572649572,92.53504273504291,9.482361472881406
East Uttar Pradesh,1935,19.9,18.0,0.0,10.8,0.2,73.9,259.0,325.3,198.1,0.0,0.0,14.6,919.8,37.9,11.1,856.2,14.6,975.8649572649572,-56.06495726495723,-5.7451552950614895
East Uttar Pradesh,1936,6.3,31.1,4.1,4.6,24.2,219.5,598.8,354.2,252.5,28.4,3.3,18.4,1545.5,37.4,32.8,1425.1,50.1,975.8649572649572,569.6350427350428,58.37232277830232
East Uttar Pradesh,1937,0.0,58.3,1.4,6.0,21.2,94.9,313.5,363.9,102.2,70.5,0.1,3.3,1035.3,58.3,28.6,874.6,73.9,975.8649572649572,59.43504273504277,6.090498720398826
East Uttar Pradesh,1938,24.5,11.5,0.0,1.7,37.4,285.7,376.8,378.9,224.2,33.1,0.3,0.0,1374.2,36.0,39.1,1265.6,33.4,975.8649572649572,398.33504273504286,40.818664485243
East Uttar Pradesh,1939,14.0,21.0,4.3,1.1,2.5,146.8,284.4,227.6,222.6,20.7,0.0,0.0,945.0,35.0,7.9,881.5,20.7,975.8649572649572,-30.864957264957184,-3.162830782597416
East Uttar Pradesh,1940,8.3,20.9,31.5,5.0,10.5,66.2,256.7,315.2,121.0,5.9,0.0,25.8,866.8,29.2,46.9,759.1,31.7,975.8649572649572,-109.06495726495723,-11.176234626831159
East Uttar Pradesh,1941,19.0,5.6,0.4,0.2,19.1,138.3,142.8,297.5,171.0,4.0,0.2,0.0,798.2,24.6,19.7,749.7,4.2,975.8649572649572,-177.66495726495714,-18.205895799650005
East Uttar Pradesh,1942,56.2,55.8,7.9,4.7,4.9,99.6,277.8,312.4,203.0,0.2,0.0,6.2,1028.6,111.9,17.5,892.8,6.4,975.8649572649572,52.735042735042725,5.403928314307184
East Uttar Pradesh,1943,24.3,7.3,0.1,20.7,15.6,75.4,231.3,444.4,266.5,15.4,0.0,0.0,1101.1,31.6,36.5,1017.5,15.4,975.8649572649572,125.23504273504273,12.833234947388336
East Uttar Pradesh,1944,19.2,41.6,63.7,12.4,6.3,105.9,278.4,304.7,178.5,47.5,0.0,3.2,1061.5,60.8,82.3,867.5,50.8,975.8649572649572,85.63504273504282,8.77529642780195
East Uttar Pradesh,1945,46.5,1.8,1.7,14.9,12.0,70.3,239.3,211.5,267.9,108.9,0.0,5.7,980.4,48.3,28.5,789.0,114.6,975.8649572649572,4.5350427350427935,0.4647203182449643
East Uttar Pradesh,1946,0.0,25.7,0.5,26.9,35.0,88.2,395.5,219.5,142.6,92.5,10.5,2.0,1038.9,25.7,62.4,845.8,105.0,975.8649572649572,63.03504273504291,6.459402222179422
East Uttar Pradesh,1947,17.3,7.3,11.3,0.7,14.5,88.0,419.4,229.5,189.0,27.7,0.0,1.6,1006.3,24.6,26.5,925.9,29.3,975.8649572649572,30.43504273504277,3.1187760671663662
East Uttar Pradesh,1948,28.3,9.9,0.5,0.7,14.0,100.2,420.4,391.7,275.5,66.8,15.1,0.0,1323.1,38.2,15.3,1187.8,81.9,975.8649572649572,347.2350427350427,35.58228422385751
East Uttar Pradesh,1949,3.8,41.3,1.2,3.8,28.5,52.7,287.8,352.4,272.4,86.7,0.5,0.0,1131.0,45.1,33.5,965.2,87.2,975.8649572649572,155.13504273504282,15.89718347606595
East Uttar Pradesh,1950,28.8,7.5,19.8,0.2,10.6,147.1,250.9,366.8,91.2,3.3,0.1,25.1,951.4,36.3,30.6,856.0,28.6,975.8649572649572,-24.464957264957206,-2.507002334987496
East Uttar Pradesh,1951,27.4,10.9,21.6,6.1,2.5,114.4,139.2,247.4,168.3,12.7,2.0,0.1,752.5,38.3,30.2,669.3,14.8,975.8649572649572,-223.36495726495718,-22.88892080836461
East Uttar Pradesh,1952,2.8,12.8,33.7,2.7,9.4,244.8,161.9,350.1,110.8,4.4,0.0,2.6,935.9,15.6,45.8,867.5,7.1,975.8649572649572,-39.96495726495721,-4.095336856542777
East Uttar Pradesh,1953,32.4,6.3,1.3,3.4,14.9,138.4,497.5,323.7,243.6,3.6,0.0,1.7,1266.9,38.7,19.6,1203.3,5.3,975.8649572649572,291.0350427350429,29.823290668282905
East Uttar Pradesh,1954,36.5,32.1,1.7,0.0,3.6,65.2,309.9,300.4,186.5,33.6,0.0,0.2,969.7,68.6,5.2,862.0,33.8,975.8649572649572,-6.164957264957138,-0.6317428676028676
East Uttar Pradesh,1955,34.4,9.6,1.2,1.9,4.5,202.1,529.9,310.8,230.7,99.1,0.0,0.1,1424.3,44.0,7.6,1273.6,99.2,975.8649572649572,448.43504273504277,45.95257155168942
East Uttar Pradesh,1956,21.5,5.7,12.3,1.2,39.7,165.2,220.3,281.1,292.3,167.2,38.9,8.7,1254.1,27.2,53.1,959.0,214.9,975.8649572649572,278.2350427350427,28.51163377306304
East Uttar Pradesh,1957,44.2,0.4,18.0,1.0,1.0,56.4,367.3,293.5,163.3,5.1,0.1,5.4,955.7,44.6,20.0,880.5,10.5,975.8649572649572,-20.16495726495714,-2.0663675967495725
East Uttar Pradesh,1958,14.6,3.2,5.8,4.4,1.3,52.6,247.3,388.5,184.4,111.9,0.0,2.9,1016.9,17.8,11.5,872.8,114.8,975.8649572649572,41.03504273504279,4.2049919335203025
East Uttar Pradesh,1959,53.2,4.2,4.8,4.1,36.0,44.4,234.1,274.6,85.9,125.9,2.0,0.0,869.2,57.4,44.9,639.0,127.9,975.8649572649572,-106.66495726495714,-10.930298958977428
East Uttar Pradesh,1960,9.6,0.1,36.3,2.9,5.9,75.2,411.0,317.2,174.5,136.7,0.6,0.0,1170.0,9.7,45.1,977.8,137.4,975.8649572649572,194.13504273504282,19.893638078688912
East Uttar Pradesh,1961,24.7,25.6,0.0,1.6,6.6,92.7,285.1,407.0,154.8,203.5,0.6,11.9,1214.3,50.3,8.3,939.6,216.0,975.8649572649572,238.43504273504277,24.43320061448884
East Uttar Pradesh,1962,28.6,17.0,9.2,4.8,3.2,81.7,226.3,428.1,265.4,2.3,0.0,5.4,1072.0,45.6,17.2,1001.4,7.7,975.8649572649572,96.13504273504282,9.851264974661978
East Uttar Pradesh,1963,14.8,2.4,10.0,8.6,19.4,99.9,320.8,339.9,146.1,24.9,8.0,1.7,996.3,17.1,38.0,906.7,34.5,975.8649572649572,20.43504273504277,2.0940441177758626
East Uttar Pradesh,1964,1.6,6.6,0.2,3.7,43.4,82.9,398.7,179.9,292.2,18.3,0.8,8.5,1036.6,8.2,47.3,953.6,27.6,975.8649572649572,60.735042735042725,6.223713873819587
East Uttar Pradesh,1965,2.1,0.7,9.9,19.3,2.7,21.4,204.5,213.6,161.7,47.9,0.5,1.2,685.5,2.8,32.0,601.1,49.6,975.8649572649572,-290.3649572649572,-29.75462486928098
East Uttar Pradesh,1966,13.5,8.8,0.2,0.0,8.4,185.7,149.3,274.3,23.1,15.0,18.3,11.1,707.8,22.3,8.6,632.5,44.4,975.8649572649572,-268.06495726495723,-27.469472622140163
East Uttar Pradesh,1967,2.1,0.1,30.5,9.2,8.1,81.0,264.7,443.3,155.9,2.7,0.7,31.0,1029.4,2.2,47.8,945.0,34.4,975.8649572649572,53.53504273504291,5.485906870258443
East Uttar Pradesh,1968,28.8,5.5,4.5,2.6,1.7,95.1,311.3,251.1,104.1,32.9,0.0,2.3,840.0,34.3,8.8,761.8,35.2,975.8649572649572,-135.86495726495718,-13.922516251197703
East Uttar Pradesh,1969,2.8,2.6,2.9,7.0,37.3,59.2,370.1,322.2,200.5,6.8,13.3,0.0,1024.6,5.4,47.2,952.0,20.0,975.8649572649572,48.735042735042725,4.994035534550982
East Uttar Pradesh,1970,31.3,41.3,8.4,2.1,30.3,178.1,197.9,226.1,365.5,51.2,0.1,0.0,1132.3,72.6,40.8,967.5,51.4,975.8649572649572,156.43504273504277,16.03039862948671
East Uttar Pradesh,1971,15.7,11.6,7.1,39.6,54.5,202.5,295.3,386.7,221.8,75.8,0.5,0.0,1311.1,27.3,101.3,1106.3,76.3,975.8649572649572,335.2350427350427,34.35260588458891
East Uttar Pradesh,1972,9.7,23.4,3.0,1.1,1.0,26.9,185.8,208.3,167.8,24.6,14.8,0.4,666.9,33.1,5.1,588.9,39.7,975.8649572649572,-308.9649572649572,-31.66062629514732
East Uttar Pradesh,1973,11.7,18.3,0.7,0.0,17.9,119.7,245.1,257.8,174.5,109.7,0.1,0.1,955.7,30.0,18.7,797.0,110.0,975.8649572649572,-20.16495726495714,-2.0663675967495725
East Uttar Pradesh,1974,0.5,3.2,4.9,0.2,7.0,53.3,375.6,257.4,126.6,38.2,1.5,13.7,882.2,3.7,12.1,813.0,53.4,975.8649572649572,-93.66495726495714,-9.598147424769774
East Uttar Pradesh,1975,13.5,7.6,13.1,0.8,8.0,234.9,405.9,312.5,188.9,40.3,0.0,0.0,1225.5,21.1,21.9,1142.2,40.3,975.8649572649572,249.63504273504282,25.580900397806204
East Uttar Pradesh,1976,6.1,3.5,0.2,5.7,23.4,61.4,254.0,309.3,254.8,4.8,0.3,0.1,923.5,9.5,29.4,879.5,5.2,975.8649572649572,-52.364957264957184,-5.366004473786998
East Uttar Pradesh,1977,10.3,3.7,0.1,9.8,30.9,57.9,397.2,193.5,128.5,66.4,0.7,15.1,914.1,14.1,40.8,777.1,82.2,975.8649572649572,-61.76495726495716,-6.32925250621407
East Uttar Pradesh,1978,27.9,27.2,31.6,9.6,6.5,187.1,327.2,262.6,219.1,12.2,1.6,3.9,1116.3,55.0,47.8,995.9,17.6,975.8649572649572,140.43504273504277,14.390827510461904
East Uttar Pradesh,1979,27.6,30.6,2.3,6.8,12.0,85.2,320.6,118.1,31.6,18.5,33.6,9.6,696.5,58.2,21.1,555.5,61.7,975.8649572649572,-279.3649572649572,-28.62741972495143
East Uttar Pradesh,1980,3.0,4.2,8.9,0.3,15.5,153.4,553.1,449.7,269.8,19.8,0.2,10.7,1488.5,7.1,24.7,1426.0,30.7,975.8649572649572,512.6350427350428,52.531350666776454
East Uttar Pradesh,1981,19.6,3.7,11.8,4.8,29.2,80.0,436.0,216.8,293.0,1.4,10.9,3.1,1110.1,23.3,45.8,1025.7,15.4,975.8649572649572,134.23504273504273,13.755493701839788
East Uttar Pradesh,1982,34.7,9.9,40.3,11.1,44.9,120.1,215.2,316.6,281.9,10.4,20.5,5.0,1110.6,44.6,96.3,933.8,35.9,975.8649572649572,134.73504273504273,13.806730299309313
East Uttar Pradesh,1983,20.0,1.6,0.7,24.9,45.9,104.2,271.0,242.5,364.2,110.4,0.0,19.6,1204.8,21.6,71.5,981.9,129.9,975.8649572649572,228.93504273504277,23.459705262567862
East Uttar Pradesh,1984,24.0,23.5,1.4,9.4,10.7,286.9,329.7,203.7,164.1,18.5,0.0,4.7,1076.7,47.5,21.6,984.4,23.3,975.8649572649572,100.83504273504286,10.33288899087552
East Uttar Pradesh,1985,20.8,0.0,0.5,2.2,10.4,69.7,351.8,215.7,333.3,158.3,0.0,13.2,1175.9,20.8,13.1,970.5,171.6,975.8649572649572,200.0350427350429,20.49822992882932
East Uttar Pradesh,1986,7.1,36.5,0.9,5.6,26.0,116.9,301.0,245.3,121.2,31.6,1.0,42.5,935.3,43.5,32.4,784.4,75.0,975.8649572649572,-40.56495726495723,-4.156820773506209
East Uttar Pradesh,1987,11.1,6.4,2.6,6.4,22.2,20.7,215.9,167.6,289.5,78.7,0.0,3.5,824.7,17.5,31.3,693.7,82.2,975.8649572649572,-151.16495726495714,-15.490356133765168
East Uttar Pradesh,1988,2.3,11.1,17.4,14.0,17.4,107.0,375.4,365.0,102.3,54.7,0.0,18.5,1085.1,13.4,48.8,949.7,73.2,975.8649572649572,109.23504273504273,11.193663828363528
East Uttar Pradesh,1989,14.5,4.3,9.3,0.0,7.3,138.4,370.7,194.7,207.4,7.9,1.8,13.6,969.9,18.8,16.6,911.3,23.2,975.8649572649572,-5.9649572649572065,-0.6112482286150644
East Uttar Pradesh,1990,0.0,42.6,9.5,1.8,42.3,135.7,488.8,212.2,153.9,12.0,0.0,7.4,1106.1,42.6,53.6,990.6,19.3,975.8649572649572,130.23504273504273,13.345600922083586
East Uttar Pradesh,1991,8.6,10.9,7.9,3.9,4.1,98.2,123.0,395.9,201.6,0.2,2.7,18.3,875.2,19.5,15.9,818.7,21.1,975.8649572649572,-100.66495726495714,-10.315459789343127
East Uttar Pradesh,1992,9.0,8.7,0.3,1.2,14.0,51.4,243.3,233.2,191.1,103.9,7.3,0.0,863.4,17.7,15.5,719.0,111.2,975.8649572649572,-112.4649572649572,-11.524643489623926
East Uttar Pradesh,1993,1.7,5.1,23.2,8.9,33.9,162.5,142.6,206.6,240.7,7.8,0.5,0.3,834.0,6.8,66.1,752.4,8.6,975.8649572649572,-141.86495726495718,-14.537355420832004
East Uttar Pradesh,1994,22.2,24.7,0.1,9.5,7.6,127.5,230.8,300.1,177.5,10.0,0.3,0.0,910.2,46.9,17.3,835.8,10.2,975.8649572649572,-65.66495726495714,-6.728897966476363
East Uttar Pradesh,1995,19.2,23.1,1.9,2.0,2.1,133.8,173.0,290.4,187.2,2.4,16.7,8.4,860.5,42.3,6.1,784.5,27.6,975.8649572649572,-115.36495726495718,-11.82181575494717
East Uttar Pradesh,1996,55.6,39.6,0.6,2.5,1.2,145.1,201.0,337.9,147.1,79.8,0.0,0.0,1010.3,95.2,4.3,831.0,79.8,975.8649572649572,34.43504273504277,3.5286688469225678
East Uttar Pradesh,1997,6.0,0.4,0.6,13.3,15.8,69.5,291.3,41.5,32.1,8.1,4.1,10.8,493.3,6.4,29.7,434.3,23.0,975.8649572649572,-482.5649572649572,-49.44997293656646
East Uttar Pradesh,1998,9.5,8.6,14.2,6.6,20.1,55.4,218.3,247.0,63.8,14.5,3.0,0.0,661.0,18.1,41.0,584.4,17.5,975.8649572649572,-314.8649572649572,-32.26521814528772
East Uttar Pradesh,1999,8.7,6.8,0.0,0.2,23.6,112.6,254.2,261.5,211.1,71.0,1.0,2.0,952.8,15.5,23.8,839.4,74.1,975.8649572649572,-23.06495726495723,-2.363539862072828
East Uttar Pradesh,2000,2.6,5.3,2.9,10.5,38.6,199.1,240.9,204.7,222.7,1.3,18.1,0.2,946.8,7.9,52.0,867.4,19.5,975.8649572649572,-29.06495726495723,-2.97837903170713
East Uttar Pradesh,2001,1.1,1.4,1.3,4.2,26.7,229.0,294.0,185.9,152.1,75.3,2.8,0.0,973.8,2.6,32.2,860.9,78.1,975.8649572649572,-2.064957264957229,-0.2116027683527704
East Uttar Pradesh,2002,15.0,26.1,0.6,2.5,29.2,50.6,101.7,212.1,226.7,20.6,1.4,2.7,689.1,41.1,32.2,591.1,24.7,975.8649572649572,-286.76495726495716,-29.385721367500402
East Uttar Pradesh,2003,13.8,36.9,2.6,8.8,2.0,124.9,255.2,301.4,333.8,7.6,0.0,9.3,1096.4,50.7,13.4,1015.3,16.9,975.8649572649572,120.53504273504291,12.351610931174816
East Uttar Pradesh,2004,22.8,1.8,0.0,8.7,25.8,161.0,219.5,147.6,126.5,33.0,0.1,0.1,746.9,24.6,34.5,654.6,33.2,975.8649572649572,-228.9649572649572,-23.462770700023295
East Uttar Pradesh,2005,14.0,14.0,10.3,0.9,8.0,57.5,290.3,227.3,119.7,25.2,0.0,2.9,770.3,28.0,19.2,694.8,28.2,975.8649572649572,-205.56495726495723,-21.064897938449516
East Uttar Pradesh,2006,0.0,0.0,10.7,7.8,27.1,107.4,269.1,146.7,51.5,9.1,1.2,1.5,632.1,0.0,45.6,574.8,11.8,975.8649572649572,-343.76495726495716,-35.22669347902627
East Uttar Pradesh,2007,0.1,46.6,25.8,3.2,28.3,64.5,265.2,180.4,111.5,14.6,0.0,1.1,741.2,46.7,57.2,621.6,15.7,975.8649572649572,-234.66495726495714,-24.046867911175873
East Uttar Pradesh,2008,3.1,2.4,0.2,3.0,16.1,223.7,341.6,239.6,112.7,10.3,0.6,0.0,953.4,5.5,19.3,917.6,10.9,975.8649572649572,-22.464957264957206,-2.3020559451093954
East Uttar Pradesh,2009,0.0,1.1,0.8,0.6,22.8,29.9,149.4,177.0,139.6,80.9,4.9,3.0,610.2,1.1,24.2,496.0,88.9,975.8649572649572,-365.66495726495714,-37.47085644819147
East Uttar Pradesh,2010,2.2,10.0,0.0,0.0,14.7,23.9,220.8,215.9,184.5,15.5,4.5,0.1,692.2,12.2,14.7,645.2,20.1,975.8649572649572,-283.66495726495714,-29.06805446318934
East Uttar Pradesh,2011,1.0,2.7,1.6,2.9,32.2,163.8,197.9,232.1,146.4,0.6,0.0,0.0,781.2,3.7,36.7,740.2,0.6,975.8649572649572,-194.66495726495714,-19.94794011361386
East Uttar Pradesh,2012,20.3,1.2,3.4,2.8,0.2,18.5,234.2,156.0,164.4,0.7,0.3,0.7,602.7,21.5,6.4,573.1,1.8,975.8649572649572,-373.16495726495714,-38.23940541023435
East Uttar Pradesh,2013,6.1,59.6,2.7,8.7,1.1,309.7,230.0,246.1,78.2,97.4,0.5,1.1,1041.4,65.8,12.6,864.0,99.0,975.8649572649572,65.53504273504291,6.715585209527047
East Uttar Pradesh,2014,47.4,25.8,15.4,1.7,10.7,47.8,224.5,138.1,106.7,74.7,0.0,8.4,701.2,73.3,27.7,517.1,83.1,975.8649572649572,-274.66495726495714,-28.145795708737886
East Uttar Pradesh,2015,30.0,4.1,48.2,23.2,8.6,95.3,179.0,175.8,21.9,11.8,0.5,4.9,603.3,34.1,80.0,472.0,17.2,975.8649572649572,-372.56495726495723,-38.17792149327093
East Uttar Pradesh,2016,5.3,1.3,9.5,0.0,39.3,77.1,338.1,224.4,150.7,25.9,0.0,0.0,871.7,6.6,48.8,790.3,25.9,975.8649572649572,-104.16495726495714,-10.674115971629803
East Uttar Pradesh,2017,9.7,0.1,4.3,2.0,25.8,50.8,328.9,185.1,85.2,3.0,0.0,0.0,695.0,9.8,32.2,650.0,3.0,975.8649572649572,-280.8649572649572,-28.781129517360004
West Uttar Pradesh,1901,51.4,25.6,9.5,0.7,5.6,23.8,201.9,374.3,67.7,7.6,0.0,7.9,775.9,76.9,15.8,667.7,15.4,823.8991452991453,-47.99914529914531,-5.8258520564088645
West Uttar Pradesh,1902,4.6,4.6,0.6,4.8,7.2,54.5,325.9,180.6,143.1,9.6,0.9,0.2,736.6,9.2,12.7,704.1,10.6,823.8991452991453,-87.29914529914527,-10.595853363514324
West Uttar Pradesh,1903,13.4,0.4,1.2,0.0,8.2,32.7,145.4,279.1,150.4,177.3,0.0,0.4,808.4,13.7,9.4,607.6,177.6,823.8991452991453,-15.499145299145312,-1.8811944869196104
West Uttar Pradesh,1904,6.3,2.0,29.7,0.4,24.8,68.5,358.8,311.1,97.1,2.7,15.7,28.2,945.2,8.2,54.9,835.5,46.6,823.8991452991453,121.30085470085476,14.722779528653627
West Uttar Pradesh,1905,32.3,26.6,14.8,3.6,7.1,18.9,139.8,95.0,92.2,0.2,0.0,2.9,433.5,59.0,25.5,345.9,3.1,823.8991452991453,-390.3991452991453,-47.38433672696642
West Uttar Pradesh,1906,3.3,63.2,21.5,0.2,3.4,206.5,240.5,172.6,260.6,1.1,0.0,5.7,978.7,66.5,25.2,880.2,6.8,823.8991452991453,154.80085470085476,18.78881117720409
West Uttar Pradesh,1907,13.8,64.8,17.6,27.2,9.6,15.8,176.5,263.9,0.5,0.0,0.0,0.0,589.5,78.6,54.4,456.6,0.0,823.8991452991453,-234.3991452991453,-28.449980393417995
West Uttar Pradesh,1908,22.4,11.4,1.7,1.9,12.0,44.4,325.2,409.1,35.8,0.2,0.7,1.3,866.3,33.9,15.7,814.6,2.2,823.8991452991453,42.400854700854666,5.146364690724319
West Uttar Pradesh,1909,16.7,6.1,0.1,69.0,2.8,163.3,350.6,155.1,106.8,1.1,0.0,31.4,903.0,22.8,71.9,775.8,32.5,823.8991452991453,79.10085470085471,9.600793392270651
West Uttar Pradesh,1910,11.1,2.5,0.0,1.4,13.5,88.0,120.3,274.5,205.4,149.5,9.1,0.4,875.9,13.6,15.0,688.3,159.0,823.8991452991453,52.00085470085469,6.311555849711917
West Uttar Pradesh,1911,63.8,0.5,31.6,0.8,0.3,58.8,57.4,135.6,346.2,17.2,38.9,0.6,751.6,64.3,32.6,598.0,56.7,823.8991452991453,-72.29914529914527,-8.775242177596208
West Uttar Pradesh,1912,24.5,6.0,8.5,4.1,5.0,27.5,238.1,224.8,254.8,0.1,9.5,1.4,804.5,30.5,17.7,745.2,11.0,823.8991452991453,-19.39914529914529,-2.3545533952583177
West Uttar Pradesh,1913,0.2,37.4,27.0,1.8,52.0,124.2,123.7,101.2,19.7,0.9,0.7,6.4,495.3,37.6,80.8,368.9,8.0,823.8991452991453,-328.5991452991453,-39.88341864098377
West Uttar Pradesh,1914,0.1,8.5,21.8,17.9,30.5,48.3,335.2,195.6,212.8,11.3,5.5,0.0,887.5,8.5,70.2,791.9,16.9,823.8991452991453,63.60085470085471,7.71949516682193
West Uttar Pradesh,1915,20.2,60.7,50.3,7.4,11.9,58.5,196.0,241.3,136.0,18.4,0.0,1.8,802.5,80.9,69.6,631.7,20.2,823.8991452991453,-21.39914529914529,-2.5973015533807335
West Uttar Pradesh,1916,0.1,17.9,0.0,2.5,10.4,139.9,299.7,356.9,230.5,48.9,7.4,0.0,1114.2,18.0,13.0,1027.0,56.3,823.8991452991453,290.30085470085476,35.23499888999775
West Uttar Pradesh,1917,9.7,25.6,11.7,16.8,48.5,101.8,298.1,235.5,288.9,80.1,0.0,3.5,1120.2,35.3,77.0,924.3,83.6,823.8991452991453,296.30085470085476,35.96324336436499
West Uttar Pradesh,1918,7.2,0.7,10.9,4.9,5.5,83.6,72.9,161.0,20.3,0.2,4.1,0.6,371.9,7.9,21.4,337.8,4.8,823.8991452991453,-451.9991452991453,-54.860979997136816
West Uttar Pradesh,1919,68.6,4.4,3.3,5.8,14.2,19.5,311.4,381.6,129.6,12.1,3.7,14.7,969.1,73.0,23.4,842.1,30.5,823.8991452991453,145.20085470085473,17.623620018216492
West Uttar Pradesh,1920,5.2,9.3,9.7,0.4,19.6,128.1,332.4,88.2,28.1,1.8,0.0,0.0,622.8,14.5,29.7,576.8,1.8,823.8991452991453,-201.09914529914533,-24.408223560679783
West Uttar Pradesh,1921,50.0,0.7,1.1,3.4,0.5,141.8,164.5,384.6,232.7,12.6,0.0,0.3,992.3,50.7,5.1,923.7,12.9,823.8991452991453,168.40085470085467,20.4394986524365
West Uttar Pradesh,1922,36.8,4.1,0.0,1.6,2.6,77.6,326.3,336.9,190.7,2.9,0.9,20.4,1000.8,40.9,4.1,931.6,24.2,823.8991452991453,176.90085470085467,21.47117832445677
West Uttar Pradesh,1923,4.9,39.7,0.3,0.0,7.4,8.1,209.8,350.4,204.1,39.7,1.4,36.4,902.3,44.6,7.8,772.4,77.5,823.8991452991453,78.40085470085467,9.5158315369278
West Uttar Pradesh,1924,29.1,20.3,2.2,0.2,7.7,17.8,308.8,256.6,354.7,41.7,1.6,23.4,1064.1,49.4,10.2,938.0,66.6,823.8991452991453,240.20085470085462,29.154157529031217
West Uttar Pradesh,1925,4.2,0.2,0.1,5.5,12.5,207.5,403.3,227.0,58.5,5.3,19.8,0.0,943.8,4.4,18.1,896.3,25.1,823.8991452991453,119.90085470085467,14.552855817967924
West Uttar Pradesh,1926,13.0,8.2,53.7,14.6,24.9,15.9,282.3,312.4,168.2,22.2,1.3,0.4,917.0,21.1,93.2,778.8,23.8,823.8991452991453,93.10085470085471,11.30003049912756
West Uttar Pradesh,1927,0.0,23.0,19.2,4.4,19.1,73.4,252.6,316.0,66.7,104.4,42.0,13.4,934.2,23.0,42.7,708.6,159.9,823.8991452991453,110.30085470085476,13.38766465898034
West Uttar Pradesh,1928,28.6,89.9,1.9,7.8,8.6,55.9,262.4,85.1,33.7,43.2,8.6,18.9,644.6,118.5,18.4,437.1,70.7,823.8991452991453,-179.29914529914527,-21.762268637145443
West Uttar Pradesh,1929,26.3,2.5,1.9,5.7,1.5,83.0,210.7,234.7,32.7,18.4,0.8,32.2,650.1,28.7,9.1,561.0,51.3,823.8991452991453,-173.79914529914527,-21.0947112023088
West Uttar Pradesh,1930,23.8,18.3,0.6,2.6,4.3,64.0,369.6,219.7,50.4,30.9,0.2,4.0,788.1,42.1,7.4,703.6,35.1,823.8991452991453,-35.799145299145266,-4.345088291862123
West Uttar Pradesh,1931,0.5,25.9,6.3,0.4,6.3,16.2,217.0,224.3,349.5,84.0,0.2,0.2,930.8,26.4,12.9,807.0,84.4,823.8991452991453,106.90085470085467,12.974992790172223
West Uttar Pradesh,1932,0.0,4.2,13.0,4.2,2.9,24.3,175.3,178.7,286.7,0.1,8.6,7.9,706.0,4.2,20.1,665.1,16.6,823.8991452991453,-117.89914529914529,-14.309900182787288
West Uttar Pradesh,1933,5.5,14.7,6.0,19.6,33.3,239.0,205.5,224.0,199.6,85.9,1.0,1.4,1035.3,20.2,58.9,868.0,88.3,823.8991452991453,211.40085470085467,25.658584052068438
West Uttar Pradesh,1934,28.1,1.8,27.7,1.0,0.9,120.7,217.2,343.3,144.1,1.0,0.8,11.1,897.7,29.9,29.6,825.3,12.9,823.8991452991453,73.80085470085476,8.957510773246256
